,Code,Year,Value,Value (TWh)
2196,AZE,1986-01-01,0.0,0.0
2197,AZE,1987-01-01,0.0,0.0
2198,AZE,1988-01-01,0.0,0.0
2199,AZE,1989-01-01,0.0,0.0
2200,AZE,1990-01-01,22.666,263.60558000000003
2201,AZE,1991-01-01,22.456,261.16328
2202,AZE,1992-01-01,18.196,211.61948000000004
2203,AZE,1993-01-01,16.306,189.63878000000003
2204,AZE,1994-01-01,14.799,172.11237
2205,AZE,1995-01-01,13.905,161.71515
2206,AZE,1996-01-01,11.752,136.67576000000003
2207,AZE,1997-01-01,11.322,131.67486
2208,AZE,1998-01-01,11.753,136.68739000000002
2209,AZE,1999-01-01,10.931,127.12753
2210,AZE,2000-01-01,11.297,131.38411000000002
2211,AZE,2001-01-01,11.447,133.12861
2212,AZE,2002-01-01,11.561,134.45443
2213,AZE,2003-01-01,12.16,141.4208
2214,AZE,2004-01-01,12.788,148.72444000000002
2215,AZE,2005-01-01,13.429,156.17927
2216,AZE,2006-01-01,13.235,153.92305000000002
2217,AZE,2007-01-01,12.523,145.64249
2218,AZE,2008-01-01,13.91,161.7733
2219,AZE,2009-01-01,12.449,144.78187
2220,AZE,2010-01-01,11.824,137.51312000000001
2221,AZE,2011-01-01,12.806,148.93378
2222,AZE,2012-01-01,13.919,161.87797
2223,AZE,2013-01-01,14.105,164.04115000000002
2224,AZE,2014-01-01,14.552,169.23976000000002
2225,AZE,2015-01-01,14.579,169.55377000000001
2226,AZE,2016-01-01,14.424,167.75112000000001
2227,AZE,2017-01-01,14.537,169.06531
2228,AZE,2018-01-01,14.577,169.53051000000002
2229,AZE,2019-01-01,15.936,185.33568000000002
2230,AZE,2020-01-01,15.537,180.69531000000003
2231,AZE,2021-01-01,0.0,0.0
2232,BGD,1960-01-01,0.0,0.0
2233,BGD,1961-01-01,0.0,0.0
2234,BGD,1962-01-01,0.0,0.0
2235,BGD,1963-01-01,0.0,0.0
2236,BGD,1964-01-01,0.0,0.0
2237,BGD,1965-01-01,0.0,0.0
2238,BGD,1966-01-01,0.0,0.0
2239,BGD,1967-01-01,0.0,0.0
2240,BGD,1968-01-01,0.0,0.0
2241,BGD,1969-01-01,0.0,0.0
2242,BGD,1970-01-01,0.0,0.0
2243,BGD,1971-01-01,5.687,66.13981000000001
2244,BGD,1972-01-01,5.874,68.31462
2245,BGD,1973-01-01,6.342,73.75746
2246,BGD,1974-01-01,6.584,76.57192
2247,BGD,1975-01-01,6.728,78.24664
2248,BGD,1976-01-01,7.156,83.22428000000001
2249,BGD,1977-01-01,7.326,85.20138
2250,BGD,1978-01-01,7.577,88.12051000000001
2251,BGD,1979-01-01,7.874,91.57462
2252,BGD,1980-01-01,8.404,97.73852000000001
2253,BGD,1981-01-01,8.582,99.80866000000002
2254,BGD,1982-01-01,9.06,105.36780000000002
2255,BGD,1983-01-01,9.278,107.90314000000001
2256,BGD,1984-01-01,9.404,109.36852
2257,BGD,1985-01-01,9.954,115.76502000000002
2258,BGD,1986-01-01,10.654,123.90602000000001
2259,BGD,1987-01-01,10.492,122.02196000000002
2260,BGD,1988-01-01,11.53,134.0939
2261,BGD,1989-01-01,12.108,140.81604000000002
2262,BGD,1990-01-01,12.753,148.31739000000002
2263,BGD,1991-01-01,12.565,146.13095
2264,BGD,1992-01-01,13.254,154.14402
2265,BGD,1993-01-01,13.818,160.70334
2266,BGD,1994-01-01,14.616,169.98408
2267,BGD,1995-01-01,15.791,183.64933000000002
2268,BGD,1996-01-01,15.925,185.20775000000003
2269,BGD,1997-01-01,16.618,193.26734
2270,BGD,1998-01-01,17.134,199.26842000000002
2271,BGD,1999-01-01,17.803,207.04889000000003
2272,BGD,2000-01-01,18.285,212.65455000000003
2273,BGD,2001-01-01,20.273,235.77499
2274,BGD,2002-01-01,20.55,238.99650000000003
2275,BGD,2003-01-01,21.577,250.94051000000005
2276,BGD,2004-01-01,22.03,256.2089
2277,BGD,2005-01-01,23.115,268.82745
2278,BGD,2006-01-01,24.63,286.4469
2279,BGD,2007-01-01,25.739,299.34457000000003
2280,BGD,2008-01-01,26.948,313.40524000000005
2281,BGD,2009-01-01,28.297,329.09411000000006
2282,BGD,2010-01-01,29.75,345.9925
2283,BGD,2011-01-01,30.735,357.44805
2284,BGD,2012-01-01,32.231,374.84653000000003
2285,BGD,2013-01-01,34.284,398.72292
2286,BGD,2014-01-01,35.394,411.63222
2287,BGD,2015-01-01,37.896,440.73048000000006
2288,BGD,2016-01-01,41.059,477.51617
2289,BGD,2017-01-01,42.354,492.57702
2290,BGD,2018-01-01,43.251,503.00913
2291,BGD,2019-01-01,44.678,519.60514
2292,BGD,2020-01-01,44.972,523.02436
2293,BGD,2021-01-01,0.0,0.0
2294,BLR,1960-01-01,0.0,0.0
2295,BLR,1961-01-01,0.0,0.0
2296,BLR,1962-01-01,0.0,0.0
2297,BLR,1963-01-01,0.0,0.0
2298,BLR,1964-01-01,0.0,0.0
2299,BLR,1965-01-01,0.0,0.0
2300,BLR,1966-01-01,0.0,0.0
2301,BLR,1967-01-01,0.0,0.0
2302,BLR,1968-01-01,0.0,0.0
2303,BLR,1969-01-01,0.0,0.0
2304,BLR,1970-01-01,0.0,0.0
2305,BLR,1971-01-01,0.0,0.0
2306,BLR,1972-01-01,0.0,0.0
2307,BLR,1973-01-01,0.0,0.0
2308,BLR,1974-01-01,0.0,0.0
2309,BLR,1975-01-01,0.0,0.0
2310,BLR,1976-01-01,0.0,0.0
2311,BLR,1977-01-01,0.0,0.0
2312,BLR,1978-01-01,0.0,0.0
2313,BLR,1979-01-01,0.0,0.0
2314,BLR,1980-01-01,0.0,0.0
2315,BLR,1981-01-01,0.0,0.0
2316,BLR,1982-01-01,0.0,0.0
2317,BLR,1983-01-01,0.0,0.0
2318,BLR,1984-01-01,0.0,0.0
2319,BLR,1985-01-01,0.0,0.0
2320,BLR,1986-01-01,0.0,0.0
2321,BLR,1987-01-01,0.0,0.0
2322,BLR,1988-01-01,0.0,0.0
2323,BLR,1989-01-01,0.0,0.0
2324,BLR,1990-01-01,45.418,528.2113400000001
2325,BLR,1991-01-01,44.258,514.72054
2326,BLR,1992-01-01,36.983,430.11229
2327,BLR,1993-01-01,31.518,366.55434
2328,BLR,1994-01-01,26.784,311.49792
2329,BLR,1995-01-01,24.782,288.21466000000004
2330,BLR,1996-01-01,25.468,296.19284000000005
2331,BLR,1997-01-01,25.412,295.54156
2332,BLR,1998-01-01,24.908,289.68004
2333,BLR,1999-01-01,24.262,282.16706000000005
2334,BLR,2000-01-01,24.666,286.86558
2335,BLR,2001-01-01,24.782,288.21466000000004
2336,BLR,2002-01-01,25.261,293.78543
2337,BLR,2003-01-01,25.985,302.20555
2338,BLR,2004-01-01,26.856,312.33528000000007
2339,BLR,2005-01-01,26.837,312.11431000000005
2340,BLR,2006-01-01,28.567,332.23421
2341,BLR,2007-01-01,27.974,325.33762
2342,BLR,2008-01-01,28.007,325.72141000000005
2343,BLR,2009-01-01,26.508,308.28804
2344,BLR,2010-01-01,27.462,319.38306
2345,BLR,2011-01-01,29.158,339.10754000000003
2346,BLR,2012-01-01,30.413,353.70319
2347,BLR,2013-01-01,27.105,315.23115
2348,BLR,2014-01-01,27.623,321.25549
2349,BLR,2015-01-01,25.168,292.70384
2350,BLR,2016-01-01,24.991,290.64533
2351,BLR,2017-01-01,25.469,296.20447
2352,BLR,2018-01-01,26.894,312.77722
2353,BLR,2019-01-01,25.895,301.15885000000003
2354,BLR,2020-01-01,25.081,291.69203
2355,BLR,2021-01-01,0.0,0.0
2356,BIH,1960-01-01,0.0,0.0
2357,BIH,1961-01-01,0.0,0.0
2358,BIH,1962-01-01,0.0,0.0
2359,BIH,1963-01-01,0.0,0.0
2360,BIH,1964-01-01,0.0,0.0
2361,BIH,1965-01-01,0.0,0.0
2362,BIH,1966-01-01,0.0,0.0
2363,BIH,1967-01-01,0.0,0.0
2364,BIH,1968-01-01,0.0,0.0
2365,BIH,1969-01-01,0.0,0.0
2366,BIH,1970-01-01,0.0,0.0
2367,BIH,1971-01-01,0.0,0.0
2368,BIH,1972-01-01,0.0,0.0
2369,BIH,1973-01-01,0.0,0.0
2370,BIH,1974-01-01,0.0,0.0
2371,BIH,1975-01-01,0.0,0.0
2372,BIH,1976-01-01,0.0,0.0
2373,BIH,1977-01-01,0.0,0.0
2374,BIH,1978-01-01,0.0,0.0
2375,BIH,1979-01-01,0.0,0.0
2376,BIH,1980-01-01,0.0,0.0
2377,BIH,1981-01-01,0.0,0.0
2378,BIH,1982-01-01,0.0,0.0
2379,BIH,1983-01-01,0.0,0.0
2380,BIH,1984-01-01,0.0,0.0
2381,BIH,1985-01-01,0.0,0.0
2382,BIH,1986-01-01,0.0,0.0
2383,BIH,1987-01-01,0.0,0.0
2384,BIH,1988-01-01,0.0,0.0
2385,BIH,1989-01-01,0.0,0.0
2386,BIH,1990-01-01,7.018,81.61934000000001
2387,BIH,1991-01-01,6.317,73.46671
2388,BIH,1992-01-01,4.449,51.74187
2389,BIH,1993-01-01,3.706,43.10078
2390,BIH,1994-01-01,1.435,16.68905
2391,BIH,1995-01-01,1.494,17.375220000000002
2392,BIH,1996-01-01,1.745,20.29435
2393,BIH,1997-01-01,2.694,31.331220000000002
2394,BIH,1998-01-01,3.349,38.94887000000001
2395,BIH,1999-01-01,3.314,38.54182
2396,BIH,2000-01-01,4.346,50.543980000000005
2397,BIH,2001-01-01,4.2,48.846000000000004
2398,BIH,2002-01-01,4.406,51.24178
2399,BIH,2003-01-01,4.399,51.16037
2400,BIH,2004-01-01,4.809,55.928670000000004
2401,BIH,2005-01-01,5.04,58.6152
2402,BIH,2006-01-01,5.3,61.639
2403,BIH,2007-01-01,5.304,61.685520000000004
2404,BIH,2008-01-01,5.962,69.33806
2405,BIH,2009-01-01,6.218,72.31534
2406,BIH,2010-01-01,6.481,75.37403
2407,BIH,2011-01-01,7.146,83.10798
2408,BIH,2012-01-01,6.684,77.73492
2409,BIH,2013-01-01,6.454,75.06002000000001
2410,BIH,2014-01-01,5.997,69.74511
2411,BIH,2015-01-01,6.175,71.81525
2412,BIH,2016-01-01,6.756,78.57228
2413,BIH,2017-01-01,6.743,78.42109
2414,BIH,2018-01-01,7.47,86.87610000000001
2415,BIH,2019-01-01,7.219,83.95697000000001
2416,BIH,2020-01-01,7.103,82.60789
2417,BIH,2021-01-01,0.0,0.0
2418,BRA,1960-01-01,0.0,0.0
2419,BRA,1961-01-01,0.0,0.0
2420,BRA,1962-01-01,0.0,0.0
2421,BRA,1963-01-01,0.0,0.0
2422,BRA,1964-01-01,0.0,0.0
2423,BRA,1965-01-01,0.0,0.0
2424,BRA,1966-01-01,0.0,0.0
2425,BRA,1967-01-01,0.0,0.0
2426,BRA,1968-01-01,0.0,0.0
2427,BRA,1969-01-01,0.0,0.0
2428,BRA,1970-01-01,0.0,0.0
2429,BRA,1971-01-01,69.803,811.80889
2430,BRA,1972-01-01,74.817,870.12171
2431,BRA,1973-01-01,82.006,953.7297800000001
2432,BRA,1974-01-01,87.275,1015.0082500000001
2433,BRA,1975-01-01,91.125,1059.78375
2434,BRA,1976-01-01,95.674,1112.6886200000001
2435,BRA,1977-01-01,98.848,1149.6022400000002
2436,BRA,1978-01-01,105.214,1223.6388200000001
2437,BRA,1979-01-01,111.908,1301.4900400000001
2438,BRA,1980-01-01,114.078,1326.7271400000002
2439,BRA,1981-01-01,109.455,1272.96165
2440,BRA,1982-01-01,111.236,1293.67468
2441,BRA,1983-01-01,114.09,1326.8667
2442,BRA,1984-01-01,121.429,1412.21927
2443,BRA,1985-01-01,129.609,1507.3526700000002
2444,BRA,1986-01-01,135.656,1577.67928
2445,BRA,1987-01-01,141.013,1639.9811900000002
2446,BRA,1988-01-01,142.926,1662.22938
2447,BRA,1989-01-01,145.709,1694.5956700000002
2448,BRA,1990-01-01,140.524,1634.29412
2449,BRA,1991-01-01,143.097,1664.2181100000003
2450,BRA,1992-01-01,144.601,1681.70963
2451,BRA,1993-01-01,148.224,1723.84512
2452,BRA,1994-01-01,156.065,1815.0359500000002
2453,BRA,1995-01-01,161.508,1878.3380400000003
2454,BRA,1996-01-01,170.052,1977.70476
2455,BRA,1997-01-01,178.673,2077.9669900000004
2456,BRA,1998-01-01,183.025,2128.58075
2457,BRA,1999-01-01,187.283,2178.10129
2458,BRA,2000-01-01,188.152,2188.20776
2459,BRA,2001-01-01,191.611,2228.43593
2460,BRA,2002-01-01,196.919,2290.1679700000004
2461,BRA,2003-01-01,200.075,2326.87225
2462,BRA,2004-01-01,211.327,2457.73301
2463,BRA,2005-01-01,216.701,2520.23263
2464,BRA,2006-01-01,224.286,2608.4461800000004
2465,BRA,2007-01-01,236.95,2755.7285
2466,BRA,2008-01-01,250.198,2909.80274
2467,BRA,2009-01-01,241.814,2812.29682
2468,BRA,2010-01-01,267.539,3111.47857
2469,BRA,2011-01-01,270.821,3149.6482300000007
2470,BRA,2012-01-01,281.522,3274.10086
2471,BRA,2013-01-01,294.554,3425.66302
2472,BRA,2014-01-01,303.791,3533.0893300000002
2473,BRA,2015-01-01,297.632,3461.46016
2474,BRA,2016-01-01,286.73,3334.6699000000003
2475,BRA,2017-01-01,292.329,3399.7862700000005
2476,BRA,2018-01-01,288.192,3351.6729600000003
2477,BRA,2019-01-01,292.726,3404.40338
2478,BRA,2020-01-01,286.234,3328.90142
2479,BRA,2021-01-01,299.221,3479.94023
2480,BRN,1960-01-01,0.0,0.0
2481,BRN,1961-01-01,0.0,0.0
2482,BRN,1962-01-01,0.0,0.0
2483,BRN,1963-01-01,0.0,0.0
2484,BRN,1964-01-01,0.0,0.0
2485,BRN,1965-01-01,0.0,0.0
2486,BRN,1966-01-01,0.0,0.0
2487,BRN,1967-01-01,0.0,0.0
2488,BRN,1968-01-01,0.0,0.0
2489,BRN,1969-01-01,0.0,0.0
2490,BRN,1970-01-01,0.0,0.0
2491,BRN,1971-01-01,0.177,2.05851
2492,BRN,1972-01-01,0.175,2.03525
2493,BRN,1973-01-01,0.345,4.01235
2494,BRN,1974-01-01,0.594,6.90822
2495,BRN,1975-01-01,0.741,8.61783
2496,BRN,1976-01-01,0.976,11.35088
2497,BRN,1977-01-01,1.056,12.28128
2498,BRN,1978-01-01,0.987,11.478810000000001
2499,BRN,1979-01-01,1.026,11.93238
2500,BRN,1980-01-01,1.35,15.700500000000002
2501,BRN,1981-01-01,1.3,15.119000000000002
2502,BRN,1982-01-01,1.397,16.247110000000003
2503,BRN,1983-01-01,1.476,17.16588
2504,BRN,1984-01-01,1.701,19.78263
2505,BRN,1985-01-01,1.783,20.73629
2506,BRN,1986-01-01,1.566,18.212580000000003
2507,BRN,1987-01-01,1.606,18.677780000000002
2508,BRN,1988-01-01,1.335,15.526050000000001
2509,BRN,1989-01-01,1.55,18.026500000000002
2510,BRN,1990-01-01,1.727,20.085010000000004
2511,BRN,1991-01-01,1.953,22.713390000000004
2512,BRN,1992-01-01,2.1,24.423000000000002
2513,BRN,1993-01-01,2.022,23.51586
2514,BRN,1994-01-01,1.876,21.81788
2515,BRN,1995-01-01,2.248,26.144240000000003
2516,BRN,1996-01-01,2.263,26.31869
2517,BRN,1997-01-01,2.337,27.179310000000005
2518,BRN,1998-01-01,2.327,27.063010000000002
2519,BRN,1999-01-01,2.372,27.58636
2520,BRN,2000-01-01,2.385,27.73755
2521,BRN,2001-01-01,2.208,25.679040000000004
2522,BRN,2002-01-01,2.158,25.097540000000002
2523,BRN,2003-01-01,2.505,29.13315
2524,BRN,2004-01-01,2.297,26.714110000000005
2525,BRN,2005-01-01,2.218,25.795340000000003
2526,BRN,2006-01-01,3.152,36.65776
2527,BRN,2007-01-01,3.228,37.54164000000001
2528,BRN,2008-01-01,3.543,41.205090000000006
2529,BRN,2009-01-01,3.044,35.401720000000005
2530,BRN,2010-01-01,3.241,37.69283
2531,BRN,2011-01-01,3.874,45.05462000000001
2532,BRN,2012-01-01,3.831,44.55453
2533,BRN,2013-01-01,3.043,35.39009
2534,BRN,2014-01-01,3.555,41.34465
2535,BRN,2015-01-01,2.718,31.61034
2536,BRN,2016-01-01,2.997,34.85511
2537,BRN,2017-01-01,3.629,42.205270000000006
2538,BRN,2018-01-01,3.618,42.07734
2539,BRN,2019-01-01,4.081,47.462030000000006
2540,BRN,2020-01-01,3.931,45.717530000000004
2541,BRN,2021-01-01,0.0,0.0
2542,BGR,1960-01-01,0.0,0.0
2543,BGR,1961-01-01,0.0,0.0
2544,BGR,1962-01-01,0.0,0.0
2545,BGR,1963-01-01,0.0,0.0
2546,BGR,1964-01-01,0.0,0.0
2547,BGR,1965-01-01,0.0,0.0
2548,BGR,1966-01-01,0.0,0.0
2549,BGR,1967-01-01,0.0,0.0
2550,BGR,1968-01-01,0.0,0.0
2551,BGR,1969-01-01,0.0,0.0
2552,BGR,1970-01-01,0.0,0.0
2553,BGR,1971-01-01,19.025,221.26075
2554,BGR,1972-01-01,19.406,225.69178
2555,BGR,1973-01-01,20.503,238.44989
2556,BGR,1974-01-01,21.216,246.74208000000002
2557,BGR,1975-01-01,22.799,265.15237
2558,BGR,1976-01-01,23.481,273.08403000000004
2559,BGR,1977-01-01,24.983,290.55229
2560,BGR,1978-01-01,26.155,304.18265
2561,BGR,1979-01-01,27.169,315.97547000000003
2562,BGR,1980-01-01,27.313,317.65019
2563,BGR,1981-01-01,26.731,310.88153000000005
2564,BGR,1982-01-01,27.634,321.38342
2565,BGR,1983-01-01,27.978,325.38414000000006
2566,BGR,1984-01-01,28.13,327.1519
2567,BGR,1985-01-01,28.351,329.72213
2568,BGR,1986-01-01,28.808,335.03704000000005
2569,BGR,1987-01-01,28.432,330.66416
2570,BGR,1988-01-01,28.532,331.82716000000005
2571,BGR,1989-01-01,27.879,324.23277
2572,BGR,1990-01-01,28.046,326.17498
2573,BGR,1991-01-01,22.389,260.38407
2574,BGR,1992-01-01,20.451,237.84513
2575,BGR,1993-01-01,21.931,255.05753
2576,BGR,1994-01-01,21.262,247.27706000000003
2577,BGR,1995-01-01,23.076,268.37388000000004
2578,BGR,1996-01-01,22.96,267.0248
2579,BGR,1997-01-01,20.827,242.21801000000005
2580,BGR,1998-01-01,20.123,234.03049000000001
2581,BGR,1999-01-01,18.316,213.01508
2582,BGR,2000-01-01,18.602,216.34126
2583,BGR,2001-01-01,19.38,225.3894
2584,BGR,2002-01-01,18.888,219.66744000000003
2585,BGR,2003-01-01,19.357,225.12191
2586,BGR,2004-01-01,18.826,218.94638000000003
2587,BGR,2005-01-01,19.907,231.51841000000002
2588,BGR,2006-01-01,20.498,238.39174000000003
2589,BGR,2007-01-01,20.108,233.85604000000004
2590,BGR,2008-01-01,19.836,230.69268
2591,BGR,2009-01-01,17.4,202.362
2592,BGR,2010-01-01,17.704,205.89752000000001
2593,BGR,2011-01-01,19.051,221.56313
2594,BGR,2012-01-01,18.219,211.88697000000002
2595,BGR,2013-01-01,16.848,195.94224
2596,BGR,2014-01-01,17.683,205.65329
2597,BGR,2015-01-01,18.422,214.24786000000003
2598,BGR,2016-01-01,17.971,209.00273
2599,BGR,2017-01-01,18.589,216.19007
2600,BGR,2018-01-01,18.564,215.89932000000002
2601,BGR,2019-01-01,18.337,213.25931
2602,BGR,2020-01-01,17.461,203.07143
2603,BGR,2021-01-01,0.0,0.0
2604,KHM,1960-01-01,0.0,0.0
2605,KHM,1961-01-01,0.0,0.0
2606,KHM,1962-01-01,0.0,0.0
2607,KHM,1963-01-01,0.0,0.0
2608,KHM,1964-01-01,0.0,0.0
2609,KHM,1965-01-01,0.0,0.0
2610,KHM,1966-01-01,0.0,0.0
2611,KHM,1967-01-01,0.0,0.0
2612,KHM,1968-01-01,0.0,0.0
2613,KHM,1969-01-01,0.0,0.0
2614,KHM,1970-01-01,0.0,0.0
2615,KHM,1971-01-01,0.0,0.0
2616,KHM,1972-01-01,0.0,0.0
2617,KHM,1973-01-01,0.0,0.0
2618,KHM,1974-01-01,0.0,0.0
2619,KHM,1975-01-01,0.0,0.0
2620,KHM,1976-01-01,0.0,0.0
2621,KHM,1977-01-01,0.0,0.0
2622,KHM,1978-01-01,0.0,0.0
2623,KHM,1979-01-01,0.0,0.0
2624,KHM,1980-01-01,0.0,0.0
2625,KHM,1981-01-01,0.0,0.0
2626,KHM,1982-01-01,0.0,0.0
2627,KHM,1983-01-01,0.0,0.0
2628,KHM,1984-01-01,0.0,0.0
2629,KHM,1985-01-01,0.0,0.0
2630,KHM,1986-01-01,0.0,0.0
2631,KHM,1987-01-01,0.0,0.0
2632,KHM,1988-01-01,0.0,0.0
2633,KHM,1989-01-01,0.0,0.0
2634,KHM,1990-01-01,0.0,0.0
2635,KHM,1991-01-01,0.0,0.0
2636,KHM,1992-01-01,0.0,0.0
2637,KHM,1993-01-01,0.0,0.0
2638,KHM,1994-01-01,0.0,0.0
2639,KHM,1995-01-01,2.829,32.901270000000004
2640,KHM,1996-01-01,2.913,33.878190000000004
2641,KHM,1997-01-01,2.996,34.84348
2642,KHM,1998-01-01,3.236,37.63468
2643,KHM,1999-01-01,3.33,38.727900000000005
2644,KHM,2000-01-01,3.404,39.58852
2645,KHM,2001-01-01,3.496,40.658480000000004
2646,KHM,2002-01-01,3.498,40.681740000000005
2647,KHM,2003-01-01,3.597,41.833110000000005
2648,KHM,2004-01-01,3.699,43.01937
2649,KHM,2005-01-01,3.849,44.763870000000004
2650,KHM,2006-01-01,3.952,45.961760000000005
2651,KHM,2007-01-01,4.128,48.00864000000001
2652,KHM,2008-01-01,4.165,48.438950000000006
2653,KHM,2009-01-01,4.447,51.718610000000005
2654,KHM,2010-01-01,4.687,54.50981000000001
2655,KHM,2011-01-01,4.786,55.66118
2656,KHM,2012-01-01,4.99,58.0337
2657,KHM,2013-01-01,5.118,59.52234000000001
2658,KHM,2014-01-01,5.529,64.30227000000001
2659,KHM,2015-01-01,6.018,69.98934
2660,KHM,2016-01-01,6.661,77.46743000000001
2661,KHM,2017-01-01,6.894,80.17722
2662,KHM,2018-01-01,7.389,85.93407
2663,KHM,2019-01-01,8.383,97.49428999999999
2664,KHM,2020-01-01,8.531,99.21553000000002
2665,KHM,2021-01-01,0.0,0.0
2666,CHL,1960-01-01,0.0,0.0
2667,CHL,1961-01-01,0.0,0.0
2668,CHL,1962-01-01,0.0,0.0
2669,CHL,1963-01-01,0.0,0.0
2670,CHL,1964-01-01,0.0,0.0
2671,CHL,1965-01-01,0.0,0.0
2672,CHL,1966-01-01,0.0,0.0
2673,CHL,1967-01-01,0.0,0.0
2674,CHL,1968-01-01,0.0,0.0
2675,CHL,1969-01-01,0.0,0.0
2676,CHL,1970-01-01,0.0,0.0
2677,CHL,1971-01-01,8.704,101.22752000000001
2678,CHL,1972-01-01,8.839,102.79757000000001
2679,CHL,1973-01-01,8.501,98.86663
2680,CHL,1974-01-01,8.44,98.1572
2681,CHL,1975-01-01,7.633,88.77179000000001
2682,CHL,1976-01-01,8.082,93.99366000000002
2683,CHL,1977-01-01,8.376,97.41288
2684,CHL,1978-01-01,8.675,100.89025000000001
2685,CHL,1979-01-01,9.174,106.69362
2686,CHL,1980-01-01,9.479,110.24077
2687,CHL,1981-01-01,9.629,111.98527
2688,CHL,1982-01-01,8.83,102.69290000000001
2689,CHL,1983-01-01,9.13,106.18190000000001
2690,CHL,1984-01-01,9.605,111.70615000000001
2691,CHL,1985-01-01,9.583,111.45029000000001
2692,CHL,1986-01-01,10.013,116.45119000000001
2693,CHL,1987-01-01,10.335,120.19605000000001
2694,CHL,1988-01-01,11.698,136.04774
2695,CHL,1989-01-01,13.113,152.50419
2696,CHL,1990-01-01,14.01,162.93630000000002
2697,CHL,1991-01-01,14.326,166.61138000000003
2698,CHL,1992-01-01,15.492,180.17196
2699,CHL,1993-01-01,15.877,184.64951000000002
2700,CHL,1994-01-01,17.07,198.5241
2701,CHL,1995-01-01,18.343,213.32909
2702,CHL,1996-01-01,20.317,236.28671000000003
2703,CHL,1997-01-01,22.75,264.58250000000004
2704,CHL,1998-01-01,23.557,273.96791
2705,CHL,1999-01-01,25.03,291.0989
2706,CHL,2000-01-01,25.17,292.72710000000006
2707,CHL,2001-01-01,24.7,287.261
2708,CHL,2002-01-01,25.57,297.37910000000005
2709,CHL,2003-01-01,25.836,300.47268
2710,CHL,2004-01-01,27.514,319.98782
2711,CHL,2005-01-01,28.367,329.90821000000005
2712,CHL,2006-01-01,29.526,343.38738
2713,CHL,2007-01-01,30.625,356.16875000000005
2714,CHL,2008-01-01,30.332,352.76116
2715,CHL,2009-01-01,29.526,343.38738
2716,CHL,2010-01-01,30.852,358.80876
2717,CHL,2011-01-01,33.616,390.95408000000003
2718,CHL,2012-01-01,37.202,432.65926
2719,CHL,2013-01-01,38.514,447.91782000000006
2720,CHL,2014-01-01,34.768,404.35184000000004
2721,CHL,2015-01-01,35.523,413.1324900000001
2722,CHL,2016-01-01,37.822,439.8698600000001
2723,CHL,2017-01-01,38.342,445.91746
2724,CHL,2018-01-01,39.071,454.39573
2725,CHL,2019-01-01,41.359,481.0051700000001
2726,CHL,2020-01-01,37.949,441.34687
2727,CHL,2021-01-01,37.622,437.54386000000005
2728,CHN,1960-01-01,0.0,0.0
2729,CHN,1961-01-01,0.0,0.0
2730,CHN,1962-01-01,0.0,0.0
2731,CHN,1963-01-01,0.0,0.0
2732,CHN,1964-01-01,0.0,0.0
2733,CHN,1965-01-01,0.0,0.0
2734,CHN,1966-01-01,0.0,0.0
2735,CHN,1967-01-01,0.0,0.0
2736,CHN,1968-01-01,0.0,0.0
2737,CHN,1969-01-01,0.0,0.0
2738,CHN,1970-01-01,0.0,0.0
2739,CHN,1971-01-01,391.088,4548.353440000001
2740,CHN,1972-01-01,411.365,4784.1749500000005
2741,CHN,1973-01-01,426.642,4961.846460000001
2742,CHN,1974-01-01,437.754,5091.07902
2743,CHN,1975-01-01,483.421,5622.18623
2744,CHN,1976-01-01,499.975,5814.709250000001
2745,CHN,1977-01-01,544.608,6333.79104
2746,CHN,1978-01-01,590.138,6863.304940000001
2747,CHN,1979-01-01,599.893,6976.755590000001
2748,CHN,1980-01-01,598.056,6955.391280000001
2749,CHN,1981-01-01,593.532,6902.777160000001
2750,CHN,1982-01-01,612.104,7118.769520000001
2751,CHN,1983-01-01,636.445,7401.855350000001
2752,CHN,1984-01-01,675.088,7851.27344
2753,CHN,1985-01-01,691.37,8040.633100000001
2754,CHN,1986-01-01,716.078,8327.987140000001
2755,CHN,1987-01-01,752.817,8755.26171
2756,CHN,1988-01-01,793.589,9229.44007
2757,CHN,1989-01-01,810.072,9421.13736
2758,CHN,1990-01-01,873.64,10160.433200000001
2759,CHN,1991-01-01,847.995,9862.18185
2760,CHN,1992-01-01,876.831,10197.544530000001
2761,CHN,1993-01-01,928.803,10801.97889
2762,CHN,1994-01-01,972.772,11313.338360000002
2763,CHN,1995-01-01,1044.448,12146.930240000002
2764,CHN,1996-01-01,1073.472,12484.479360000001
2765,CHN,1997-01-01,1073.049,12479.559870000001
2766,CHN,1998-01-01,1078.41,12541.908300000001
2767,CHN,1999-01-01,1098.613,12776.869190000001
2768,CHN,2000-01-01,1133.216,13179.30208
2769,CHN,2001-01-01,1170.774,13616.10162
2770,CHN,2002-01-01,1244.829,14477.361270000001
2771,CHN,2003-01-01,1419.41,16507.7383
2772,CHN,2004-01-01,1616.059,18794.766170000003
2773,CHN,2005-01-01,1781.336,20716.937680000003
2774,CHN,2006-01-01,1948.697,22663.34611
2775,CHN,2007-01-01,2097.519,24394.145969999998
2776,CHN,2008-01-01,2153.954,25050.485020000004
2777,CHN,2009-01-01,2296.859,26712.47017
2778,CHN,2010-01-01,2536.195,29495.947850000004
2779,CHN,2011-01-01,2722.103,31658.057890000004
2780,CHN,2012-01-01,2819.883,32795.23929
